effective_time,spl_id,spl_set_id,generic_name,brand_name,manufacturer_name,nda
20200219,c68313c1-c5ef-40af-a2f7-fb5ff9dfa17c,a747d8af-0d73-4c4a-b6b1-a254c75194f1,LANSOPRAZOLE,Prevacid,Cardinal Health,NDA021428
20201117,b2751d6a-211b-442c-a048-e88f3e5b1dac,3ae14c6b-3daf-4dd1-bbdb-e990fe8100e4,TECHNETIUM TC99M GENERATOR,TechneLite,"Lantheus Medical Imaging, Inc.",NDA017771
20190115,c74a22f5-28ca-4f8c-a71d-8e60e5517970,e446acf7-6233-479a-9c4a-4bd1169d210c,ZOLEDRONIC ACID,Zoledronic Acid,"Hospira, Inc.",NDA204016
20190118,d78657d9-8f66-4dfc-a031-728417c5c894,3053e6ce-8533-4bc2-8386-a4140c272a10,LEVOTHYROXINE SODIUM,Levothyroxine sodium,DOH CENTRAL PHARMACY,NDA021342
20201112,099a38d8-ce29-44cd-9824-62d3876d47e3,7e6f03fb-4b36-4418-9684-f45637abbb78,NAPROXEN,Naproxen,"Acella Pharmaceuticals, LLC",NDA018965
20200625,ffc874ee-30e5-40de-b7c9-fb393a564778,ffc874ee-30e5-40de-b7c9-fb393a564778,LEVOTHYROXINE SODIUM,Levothyroxine sodium,Preferred Pharmaceuticals Inc.,NDA021342
20201008,1346f41f-a726-4c70-ba00-922cd288c676,098af6c6-7400-4b2b-bae6-03d5913ad712,ALFENTANIL HYDROCHLORIDE,Alfentanil Hydrochloride,"Akorn, Inc.",NDA019353
20191218,1572fb98-18b9-45d9-969c-e2df8fa04f28,a5a23c68-f5bd-42dd-b72c-0641659bae46,SULFASALAZINE,Sulfasalazine,"Aphena Pharma Solutions - Tennessee, LLC",NDA007073
20191029,11978034-eb0c-4d7f-ab70-4375b71c1684,e6058c90-eae2-4207-ba7d-563fe4a51112,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,Sandoz Inc,NDA020080
20200901,165de6fb-5a03-4acb-8cc2-433bc8c7cc92,1080f833-a727-4260-b412-519f1612a83c,TRIENTINE HYDROCHLORIDE,Trientine Hydrochloride,Oceanside Pharmaceutials,NDA019194
20190429,1a6d4adc-376d-4439-a292-24799b886cca,11dfbf6c-59bf-4a30-b627-f49ccd31c0d0,OMEPRAZOLE,Good Sense Omeprazole,L. Perrigo Company,NDA022032
20200218,1ee8f37d-65be-49a1-a7c7-ce2b862ffb00,6d7d1280-f286-4f39-89f3-2b96571810e6,OXYTOCIN,Oxytocin,"Fresenius Kabi USA, LLC",NDA018248
20190501,69795c08-d1af-4ebb-8a6c-0f61d8ebbf51,8ff46193-2a3b-4de0-9572-775dda8cd8b2,"POLYETHYLENE GLYCOL 3350, SODIUM SULFATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, ASCORBIC ACID, SODIUM ASCORBATE",MoviPrep,"Salix Pharmaceuticals, Inc.",NDA021881
20201211,8e30841e-1cc1-4d5a-a470-cd5e74c988a9,11085914-cce2-4dbb-bae7-20bbe5af2fbb,FENOFIBRATE,FENOFIBRATE,"Lupin Pharmaceuticals, Inc.",NDA021695
20201012,929508b6-25d1-4e93-aa23-4cbf7cecaabb,4b62d39b-f2a6-4431-936a-7b014691682e,BUMETANIDE,Bumetanide,Bryant Ranch Prepack,NDA018225
20200924,941812e4-8b57-43da-a52a-34398db7001b,23527b8b-9b28-4e6d-9751-33b143975ac7,DALTEPARIN SODIUM,Fragmin,Pfizer Laboratories Div Pfizer Inc,NDA020287
20190723,8e5f8332-1558-5835-e053-2a95a90ae120,42b3cf1d-7898-46d3-90d0-7705cc4d5f83,LACOSAMIDE,Vimpat,Lohxa,NDA022255
20200122,9cbe3ab2-1a62-56ff-e053-2a95a90a2cfd,40ba25e2-981d-3454-e054-00144ff8d46c,POTASSIUM CHLORIDE,Potassium Chloride,"NuCare Pharmaceuticals, Inc.",NDA018279
20200108,9baca42e-4dcc-4ab8-e053-2995a90ab302,28bc9ec9-b8db-4ece-a14a-8bcf618cbf7e,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALLINE,Macrobid,REMEDYREPACK INC.,NDA020064
20200408,a2cb5ae9-251c-3fa7-e053-2995a90a8096,2f5e24de-3956-4724-a5d7-fe81dcb07f6e,COLCHICINE,Colchicine,American Health Packaging,NDA204820
20200222,9f3212c3-21b0-2fd5-e053-2995a90a0308,9611d194-b6dd-93f4-e053-2a95a90a1816,CHLOROPROCAINE HCI,CHLOROPROCAINE HCI,"HF Acquisition Co LLC, DBA HealthFirst",NDA009435
20200311,a0997348-6275-060a-e053-2a95a90abea7,a0997348-6274-060a-e053-2a95a90abea7,LIDOCAINE HCI AND EPINEPHRINE,LIDOCAINE HCI AND EPINEPHRINE,"HF Acquisition Co LLC, DBA HealthFirst",NDA006488
20190829,a261c7fd-485e-4cfe-b8fa-bde13855fcca,5475c673-67d1-4fb9-ad57-b1bd1f0039e1,CINACALCET HYDROCHLORIDE,Sensipar,A-S Medication Solutions,NDA021688
20201208,a4fa5741-907e-4d87-9c60-32614ad9c2d8,a262ea43-d9c5-4574-8ba9-2bb3c09e8160,TERBINAFINE HYDROCHLORIDE,LAMISIL AT,GlaxoSmithKline Consumer Healthcare Holdings (US) LLC,NDA021124
20170808,a6a3dc22-80e3-4c17-b978-17667f6b2330,6928f186-190d-4c40-beab-81cf80cd45cb,DROSPIRENONE/ETHINYL ESTRADIOL/LEVOMEFOLATE CALCIUM AND LEVOMEFOLATE CALCIUM,Drospirenone/ethinyl estradiol/levomefolate calcium and levomefolate calcium,Sandoz Inc,NDA022574
20200618,a861bcd5-947f-01ef-e053-2a95a90a48b1,1dd4f8bf-51cc-468f-a1cb-2427a8c71ad7,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,Lotrel,"PD-Rx Pharmaceuticals, Inc.",NDA020364
20200615,acf5a090-7d3c-4c9d-a5d5-17531ba6f209,84137882-e000-47da-bd5b-fa76ab3c76f9,AXITINIB,INLYTA,Pfizer Laboratories Div Pfizer Inc,NDA202324
20201123,ad8bdf97-f18c-ec78-1e39-fcfc7bcdd09b,b118a40d-6b56-cee3-10f6-ded821a97018,VENETOCLAX,Venclexta,AbbVie Inc.,NDA208573
20181101,b8cde30d-83ae-4c5f-bd9a-095d34118dbb,3c1eca7e-57a0-4876-8ed6-cd655ef5e296,TECHNETIUM TC-99M EXAMETAZIME,CERETEC,Medi-Physics Inc. dba GE Healthcare.,NDA019829
20201105,c0d4573c-7f2b-d3d5-b364-6113e8f1b310,ab74e474-9fd6-902c-9bd9-16dc9541edd0,DASABUVIR AND OMBITASVIR AND PARITAPREVIR AND RITONAVIR,Viekira Pak,AbbVie Inc.,NDA206619
20201207,c15288fe-8c1b-4de3-a54f-b193e313e29e,f350e050-2173-43e0-8738-848382ce0700,NICOTINE POLACRILEX,NICORETTE,GlaxoSmithKline Consumer Healthcare Holdings (US) LLC,NDA021330
20181115,d0c10a19-7770-46f0-b878-6ed3f6f60e9e,0d914965-7001-45cb-ba51-d7c5964b05bc,MANNITOL,Osmitrol,Baxter Healthcare Corporation,NDA013684
20191210,d70109e9-857d-489e-86a7-a226543451f4,d5929f91-6496-4c0e-97e8-0bd524e15763,BOSUTINIB MONOHYDRATE,BOSULIF,U.S. Pharmaceuticals,NDA203341
20201023,dad61d3e-d982-4ae1-bb88-13d6def576e2,5e96b932-701a-4b2f-a438-a922d7750875,LEVOTHYROXINE SODIUM,Levothyroxine sodium,Bryant Ranch Prepack,NDA021342
20201009,ed985978-cdd0-4ad4-969f-32aa176644a9,f90e9443-78d3-4709-b6be-ee9aacef2afb,AMINOCAPROIC ACID,Aminocaproic Acid,Akorn Inc.,NDA015230
20191126,0718174a-1f05-4dd6-b5d2-84b291dade4f,c4c65e48-85f8-4dcf-6281-06e40959cc79,CALCIUM CHLORIDE,Calcium Chloride,"Hospira, Inc.",NDA021117
20200930,09b593bc-1a39-4a59-83da-ff02b99aabc3,fee7d073-0b99-48f2-7985-0d8cf970894b,SUMATRIPTAN,IMITREX,GlaxoSmithKline LLC,NDA020080
20201017,0b1268f8-8b4b-4d4e-bdb4-d86d0279c889,a7174843-5965-49fc-b842-f7eff7b48bbc,DEFEROXAMINE MESYLATE,Desferal,Novartis Pharmaceuticals Corporation,NDA016267
20200505,0c0ba666-8986-499b-bc13-bb8c915c1c07,6935e846-d5a1-49e5-89a2-f8ebe4d5590d,ENFUVIRTIDE,FUZEON,"Genentech, Inc.",NDA021481
20200801,2dd6d453-6e21-45d1-a260-b74bf0aef6c0,a5ce0c01-dd47-4997-ab09-490de65d3835,EPINEPHRINE,Adrenalin,"Par Pharmaceutical, Inc.",NDA204640
20201216,39f55f24-86aa-4f3a-8147-f6a2426d7970,8e150be3-143c-4e80-bf91-e77b8971d3a1,SODIUM CHLORIDE,Bacteriostatic Sodium Chloride,"General Injectables & Vaccines, Inc.",NDA018800
20200520,3989b5bc-f903-4e0d-b5c4-1ff953e7a785,3cde88e6-28f2-4cbe-8c3f-770b05cc0e1b,PANTOPRAZOLE SODIUM,Protonix I.V.,Cardinal Health,NDA020988
20140901,3d69e7f6-dcbe-4c3f-a8b8-54323a6e7b63,2b009ddb-378e-40d8-a8d8-00211f10e06c,COPPER,ParaGard T 380A,"Teva Women's Health, Inc.",NDA018680
20190314,3f5ca9a3-9076-49ab-b247-669c337f3364,abd6a2ca-40c2-485c-bc53-db1c652505ed,AMLODIPINE BESYLATE,Norvasc,Pfizer Laboratories Div Pfizer Inc,NDA019787
20181011,60e6dadb-bb98-49da-9740-888821e98561,ee8695ac-1293-4e43-ac7c-a64e21a0ca0a,CETIRIZINE HYDROCHLORIDE,Childrens Zyrtec Allergy,"Johnson & Johnson Consumer Inc., McNeil Consumer Healthcare Division",NDA022155
20201219,5e0c5a7e-56c4-4927-a109-9715b96d0c42,1c7d2342-ba1c-4244-9814-d92a05725d4e,OLOPATADINE HYDROCHLORIDE,PATADAY ONCE DAILY RELIEF,"Alcon Laboratories, Inc.",NDA021545
20191217,73bb8d15-8d5c-426c-b42f-504a5da9cb8e,13a9bbba-db21-4cba-991c-5d8afaf2ed74,"CITRIC ACID, GLUCONOLACTONE AND MAGNESIUM CARBONATE",Renacidin,"United-Guardian, Inc.",NDA019481
20190610,94c484c0-df2c-42a7-869c-b6b4eeb1ebe0,cd5601b3-4d87-4c3b-acac-b476e787609d,PROPRANOLOL HYDROCHLORIDE,InnoPran XL,"ANI Pharmaceuticals, Inc.",NDA021438
20180412,95678520-f001-46b4-8bf3-4fc952c772d7,0c3aed27-7b3f-442e-9f60-f2f5c672c85d,IMIQUIMOD,Aldara,Bausch Health US LLC,NDA020723
20200117,9c5b6a87-879f-65c4-e053-2a95a90ae409,23c1160f-be23-4afe-8427-34fd651a62fa,PREGABALIN,Lyrica,"PD-Rx Pharmaceuticals, Inc.",NDA021446
20200210,9e402494-46c0-4fca-e053-2a95a90a9ce0,9e4024f4-0f4e-dfef-e053-2995a90ac366,CLINDAMYCIN PHOSPHATE,Clindamycin Phosphate,"Medical Purchasing Solutions, LLC",NDA050441
20200129,a16bcf77-7ce3-461d-9810-14b351283d2e,bc61c619-a71c-46f5-80f1-9e9ee71134aa,FLUOCINOLONE ACETONIDE,Derma-Smoothe/FS,Royal Pharmaceuticals,NDA019452
20200222,9f2ef5ec-018e-a56c-e053-2a95a90ae68b,8dfb05c0-77e8-2fa1-e053-2a95a90a3d33,0.9% SODIUM CHLORIDE,0.9% SODIUM CHLORIDE,"HF Acquisition Co LLC, DBA HealthFirst",NDA018803
20170731,a11421a6-0c0c-49d7-b404-363e939b197b,dd02ea43-7668-4872-a655-ee31c456e345,TAZAROTENE,TAZORAC,"Allergan, Inc.",NDA021184
20200121,9cac91cc-9d28-d7d7-e053-2a95a90a59ac,7c2ca555-1e74-43bb-bbda-58518c4dab29,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,DIRECT RX,NDA018279
20200123,9cd5d4c5-54d5-1688-e053-2a95a90a2a97,1537febf-2816-438b-979a-8c8f16f06de5,LOPERAMIDE HYDROCHLORIDE,Anti-Diarrheal,Strategic Sourcing Services LLC,NDA021855
20200615,a822e640-3a02-8fdb-e053-2a95a90a128a,7b9af6a4-e1da-eb95-e053-2991aa0a031d,FUROSEMIDE,FUROSEMIDE,"HF Acquisition Co LLC, DBA HealthFirst",NDA018667
20200217,ad133e62-40fe-496f-8bb4-575c5102e781,e17dc299-f52d-414d-ab6e-e809bd6f8acb,NORTRIPTYLINE HYDROCHLORIDE,PAMELOR,SpecGx LLC,NDA018013
20200626,a8ff7def-5690-b515-e053-2995a90a1b08,29c0e001-4855-4903-aa1d-64e4dd155b8a,VALSARTAN,Diovan,"PD-Rx Pharmaceuticals, Inc.",NDA021283
20200828,adf68e90-ad8c-62a9-e053-2995a90afbf6,42740302-0505-4f55-9fd0-7bea273614fb,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,"PD-Rx Pharmaceuticals, Inc.",NDA021210
20190630,ae057112-f3cd-aee4-e64e-c8b24bc7957a,b145e01c-2760-8665-41a8-aedbfa7a39e6,CICLOPIROX,Ciclopirox,Alvogen Inc.,NDA020519
20201005,b0f1c4ea-6bb4-2131-e053-2a95a90a0cc2,007530ff-787e-4f37-bc9c-23193d006708,OXYGEN,Oxygen,"Arkansas Welding Supply, Inc.",NDA205840
20201007,b11a77e5-e620-63d8-e053-2995a90a9672,c4214959-88a1-4a65-8f21-db87761a86f1,AIR,Air,"DuPuy Oxygen & Supply Company, Inc.",NDA205826
20201002,b0b48c29-49aa-2567-e053-2a95a90a2239,614223a6-06e2-59b3-e053-2991aa0ac66d,AIR,Air,"AGL Welding Supply Co., Inc.",NDA205767
20201012,b17dd489-3553-3879-e053-2a95a90acee2,608e9b5a-d296-4c66-8b1d-2f30ead87758,OXYGEN,Oxygen,"New Bedford Welding Supply, Inc.",NDA205767
20201013,b18edf71-d684-0c1a-e053-2995a90aab8a,614182b5-5aa5-9efd-e053-2991aa0a7578,HELIOX,Heliox,Spec Connection International Inc,NDA205889
20201015,b1b8cacc-ba5d-2fea-e053-2995a90a0424,b1b8c5a4-8132-24d2-e053-2995a90a59ec,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,"NuCare Pharmaceuticals,Inc.",NDA021342
20201020,b21e144a-657a-9d2c-e053-2a95a90aea24,07aa2a86-d01e-470f-a12c-9908118bedc6,NITROUS OXIDE,Nitrous Oxide,American Welding & Gas,NDA205704
20201022,b2457334-f9e2-6e1e-e053-2a95a90a076e,8c502fcc-1b61-7d1f-e053-2a95a90adc46,EPINEPHRINE AND ISOPROPYL ALCOHOL,Epinephrine Professional,Focus Health Group,NDA204200
20201020,b21daea7-42e5-05b0-e053-2a95a90a012b,78220cf7-50ca-4c79-9067-9d399f191853,OXYGEN,Oxygen,ROBINSON`S INDUSTRIAL GAS & EQUIPMENT CORP.,NDA205840
20201006,b1050b09-a23d-fa77-e053-2a95a90a71e0,32d9050e-dc65-48b9-bfee-b914d3848127,NITROGEN,Nitrogen,C & C Oxygen Company,NDA205866
20201006,b10654d1-5635-775d-e053-2995a90aa7e1,123929b7-5cec-470b-96c8-2a23fd67021e,AIR,Air,Central Welding Supply Company,NDA205712
20201008,b12b29b0-3dc7-09cf-e053-2a95a90a203e,2fd1831a-248d-4adc-8375-a08969d181e2,CARBON DIOXIDE,Carbon Dioxide,General Air Service & Supply Co.,NDA207166
20201008,b12bb100-a35d-7539-e053-2995a90a4810,227ee46a-2050-4e11-bfa9-6b1cc1634302,NITROGEN,Nitrogen,"GIBBS WELDING SUPPLY, INC.",NDA205713
20201008,b12d4e21-64a4-1c87-e053-2a95a90a2bb5,97cc950c-ea97-c25b-e053-2995a90a16c6,OXYGEN,Oxygen,"Haun Specialty Gases, Inc.",NDA205767
20201012,b17b3a33-1ce2-ac87-e053-2a95a90abe14,652ecc66-c6bb-40a3-a12f-64c7a4cdaca8,NITROGEN,Nitrogen,Maine Oxy-Acetylene Supply Company,NDA205766
20201102,b325fe2a-4386-18d9-e053-2995a90a9216,88b5207a-d87b-4541-ac6b-aa1c51715fcf,FLUVOXAMINE MALEATE,fluvoxamine maleate,REMEDYREPACK INC.,NDA021519
20201016,b588708c-a9c4-4ffe-b0df-456e55a0f802,30e78ac6-64e3-41d0-8097-cb250c7b3739,NITROGEN,NITROGEN,"California Tool & Welding Supply, LLC",NDA205766
20200630,b61be3e0-ba4b-4c5f-8c47-2cbd7be3469b,053a7300-0bce-11e0-9d16-0002a5d5c51b,TESTOSTERONE,FORTESTA,Endo Pharmaceuticals Inc.,NDA021463
20181221,b7857ee5-f542-48ad-b68b-1dc2d99dc9ec,aaba92a9-65fb-4150-aec0-9d9f721ca5a5,CLOBETASOL PROPIONATE,CLOBEX,"Galderma Laboratories, L.P.",NDA021835
20200415,c9f4ce75-4b2b-409c-8644-849bb033c631,05fd0c36-39b4-4a43-8490-eb8dfc0920ae,TOBRAMYCIN AND DEXAMETHASONE,Tobramycin and Dexamethasone,Sandoz Inc,NDA050592
20200701,c8c39898-24cc-46f0-b020-3c8c12b93f5e,c8c39898-24cc-46f0-b020-3c8c12b93f5e,LEVOTHYROXINE SODIUM,levothyroxine sodium,"Preferred Pharmaceuticals, Inc.",NDA021116
20191024,fb1f32ef-c5f6-4ef4-a47d-e76bef064953,b49c4e18-2ec8-4932-985e-0aed74338e48,NAPROXEN SODIUM,Naproxen Sodium,SMART SENSE (Kmart),NDA021920
20200226,01af69d3-0abc-47a3-b6ce-d577c5999544,4e4e4b81-420e-4492-8a74-80b692a80057,TAZAROTENE,Tazorac,"Almirall, LLC",NDA020600
20200120,0d662a88-5ace-48ff-9545-f3abff28d2a9,2e8ef36b-71fa-4492-a16f-577d5f7d111d,BELINOSTAT,Beleodaq,Acrotech Biopharma LLC,NDA206256
20200211,0ec586f4-3013-473c-8957-12b4a8101cc4,b026de1b-9949-4557-ac49-c7b0038c24cd,POVIDONE-IODINE,Betadine,"Alcon Laboratories, Inc.",NDA018634
20201029,206409e9-28a7-4522-9d37-ee4d772ce3e5,8bf27097-4870-43fb-94f0-f3d0871d1eec,CANNABIDIOL,Epidiolex,"Greenwich Biosciences, Inc.",NDA210365
20190918,227dd91b-5a7f-51d0-3c8f-99182bb8aab5,913b6cfe-1fb0-44a8-817a-26374bbce995,ZOLPIDEM TARTRATE,Intermezzo,Purdue Pharma LP,NDA022328
20201102,264aeffb-d84c-4351-92d4-42abcb3d887a,42ddf376-8dc0-4236-be2a-0c6ae92ece04,SUMATRIPTAN SUCCINATE AND NAPROXEN SODIUM,Treximet,Currax Pharmaceuticals LLC,NDA021926
20191111,36e6aaf2-b8a9-4405-8957-e6f09b3b3cad,f9fd4805-cbc1-4bc7-955f-e5cd4e1b03bb,GADODIAMIDE,OMNISCAN,GE Healthcare Inc.,NDA022066
20201008,34f6317c-c3d5-43dc-aac7-44afaf482bee,378bd48c-78c4-4d48-8835-c53bb5d9ccc2,EPHEDRINE SULFATE,Ephedrine Sulfate,"Akorn, Inc.",NDA208609
20180516,42231505-eb36-4128-829b-2a66dc8ad832,9937dce3-c339-4f80-85c6-14277ce0c4b5,RISPERIDONE,Risperidone,"Aphena Pharma Solutions - Tennessee, LLC",NDA020272
20171218,45cfd34d-08ac-40a8-95b3-21d3fea687c3,b4403cea-6300-4d89-8fde-5149a80b08b9,VARENICLINE TARTRATE,CHANTIX,"Aphena Pharma Solutions - Tennessee, LLC",NDA021928
20201005,4a48c061-40c9-41d9-be30-e9521c3e03b5,c6d5784d-abf9-45fe-ac5a-d5c53bd50f7e,LEVETIRACETAM,Keppra,"UCB, Inc.",NDA021872
20190102,7e7c3128-d19d-8a4a-e053-2991aa0a770e,12ace9af-14ed-2dea-e054-00144ff8d46c,CHLORHEXIDINE GLUCONATE 4%,Antiseptic Skin Cleanser,AmerisourceBergen Drug Corporation,NDA019125
20200429,85482fff-ce5d-449c-9bee-883e52713d6e,c17aa704-1ec6-4610-a448-4964bdb1cba1,TRAVOPROST,Travoprost Ophthalmic Solution,Sandoz Inc,NDA021994
20200827,8d0e52eb-79d4-4ebb-85e9-9dcbee9f0a3f,c063ac3d-edbb-42b6-83c7-17cdc54cc1a3,GUAIFENESIN AND DEXTROMETHORPHAN HYDROBROMIDE,Guaifenesin and Dextromethorphan Hydrobromide,"WALMART STORES, INC.",NDA021620
20191130,8c1f2dd5-dc0d-44b4-b3be-284810b3c1ac,da1e5afd-d707-4af1-8935-8195ba6d769f,TOBRAMYCIN,Kitabis Pak,"Pari Respiratory Equipment, Inc.",NDA205433
20191014,94e3ddcc-06e6-16da-e053-2a95a90a425d,8f117471-09e7-04c6-e053-2995a90a4b04,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,Direct_Rx,NDA021342
20200119,ba697f67-8406-4416-bdfa-e1b5ce6a9a68,5e95deac-e12e-4bb6-8c01-b944dcae8402,PAROXETINE HYDROCHLORIDE,PAXIL CR,Bryant Ranch Prepack,NDA020936
20201218,b6bfa3e5-e2f6-6843-e053-2a95a90a30a6,b6bfa3e5-e2f5-6843-e053-2a95a90a30a6,AIR,Air,"GIBBS WELDING SUPPLY, INC.",NDA205859
20200527,f923970e-6393-11ea-9910-bc2dfc2ca371,1534c9ae-4948-4cf4-9f66-222a99db6d0e,BEDAQUILINE FUMARATE,SIRTURO,"Janssen Products, LP",NDA204384
20200312,704c1f8a-34d4-484d-a1eb-6f7630423b02,115f1010-882f-11e3-baa7-0800200c9a66,DOXYCYCLINE HYCLATE,Acticlate,"Almirall, LLC",NDA205931
20151023,95283c91-1b7f-4a85-b6db-7e5b197bb2c5,feaf1480-a4b8-4486-992a-96be3a596243,"BRIMONIDINE TARTRATE, TIMOLOL MALEATE",COMBIGAN,"Allergan, Inc.",NDA021398
20190911,924dce0c-6488-5e57-e053-2995a90a193d,e9c10579-29f3-4889-8881-0626f63968d4,MAGNESIUM SULFATE HEPTAHYDRATE,Magnesium Sulfate,"Fresenius Kabi USA, LLC",NDA019316
20201031,930622f9-6867-4f59-9b1a-20280a31e104,b7aa1986-1c24-4733-96b3-e6d8e1d44558,DORZOLAMIDE HYDROCHLORIDE AND TIMOLOL MALEATE,COSOPT,Akorn,NDA020869
20201026,86d7bc7d-8be0-4fa6-a3ae-47be9a0f2286,db37a292-5685-4f10-92fc-57631e1a25f9,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,Lake Erie Medical DBA Quality Care Products LLC,NDA006134
20200221,9f18ca47-4349-9bfb-e053-2995a90ae04f,579ef0af-4aaf-49b2-a5e4-fa6ea1e22cb6,LACTITOL,PIZENSY,"Braintree Laboratories, Inc.",NDA211281
20201105,ba30de8e-f5b2-4bbd-a473-7c9232c9529e,1fd148fb-0fbc-4b6f-b790-23546fb46a71,DOXORUBICIN HYDROCHLORIDE,Doxorubicin Hydrochloride,Pfizer Laboratories Div Pfizer Inc,NDA050629
20190718,d0fcd267-50bf-4140-a186-3b3e9bca93bd,ab52b14d-345b-47ff-a832-465caddd3801,CIPROFLOXACIN HYDROCHLORIDE,Ciprofloxacin Hydrochloride,Sandoz Inc,NDA019992
20190122,ce48638d-3ca2-48d8-af3b-532e0a60e654,194cfe3f-7831-4eae-823c-bfc5c715a590,DESVENLAFAXINE SUCCINATE,Desvenlafaxine Succinate,A-S Medication Solutions,NDA021992
20200904,e4239cb8-fd3c-41bd-96e5-20ecfe426351,5ada82f0-a5fd-46c9-aecc-f106f614c9f0,OMEGA-3-ACID ETHYL ESTERS,LOVAZA,GlaxoSmithKline LLC,NDA021654
20190520,c3368489-ccc8-4df6-8dad-bfc23c13533c,cb47354c-297b-4dc2-85af-242acc967b56,OMEPRAZOLE,omeprazole,Perrigo New York Inc,NDA022032
20180427,c4118770-5a36-4b66-8322-4ed916038325,5c0dddef-163a-414d-ac52-ead1e5b18316,CHLORHEXIDINE GLUCONATE,Endure 420 Cida-Stat,Ecolab Inc.,NDA019258
20200613,67b3a821-06bf-44f1-bcd6-5f6daf89657d,eeee060c-a9ec-423e-a374-8484009f8524,TOPOTECAN HYDROCHLORIDE,HYCAMTIN,Novartis Pharmaceuticals Corporation,NDA020671
20201026,680250da-771a-48d2-896e-e4bda5da8915,ea24a07b-34ca-4da4-ba69-73bbf44de20d,"SODIUM PICOSULFATE, MAGNESIUM OXIDE, AND ANHYDROUS CITRIC ACID",CLENPIQ,Ferring Pharmaceuticals Inc.,NDA209589
20181005,777d386d-df5a-9369-e053-2a91aa0a0ea9,e07a064b-f680-405c-bbcd-24fac430951e,WATER,PUR-WASH,Niagara Pharmaceuticals Inc.,NDA022305
20200625,8a0af4d6-60c4-4416-a1e2-7ada3b47b0ae,9acc9339-d285-4231-8495-6b39013ded5f,LEVOTHYROXINE SODIUM,Levothyroxine sodium,Preferred Pharmaceuticals Inc.,NDA021342
20200618,a862abdc-3610-53a4-e053-2a95a90a8deb,e27bedfd-c181-44f9-a920-19c2f8cab644,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,MALARONE,"PD-Rx Pharmaceuticals, Inc.",NDA021078
20200121,a83e4774-2efa-47eb-98f6-8cb7711aaa8a,0c3ac139-af85-4c70-ad3d-981e57d86f02,ESTRADIOL VALERATE AND ESTRADIOL VALERATE/DIENOGEST,Estradiol Valerate and Estradiol Valerate/Dienogest,Sandoz Inc,NDA022252
20201008,b12b7014-4972-aa90-e053-2995a90a1344,ffa52347-b223-4ff8-acaa-1462f2dfb528,OXYGEN,Oxygen,General Distributing Co.,NDA205889
20191126,bdd1c1ce-a3cd-4a5b-ace9-ac29730113d5,f4e5d381-098a-4c93-9ff0-002cae46daac,ADAPALENE AND BENZOYL PEROXIDE,epiduo forte,"Galderma Laboratories, L.P.",NDA207917
20201001,be5646ce-338c-4994-9cf5-5d25761b8d4e,2a6c44a6-e415-467f-bf3b-3e7f2c7dc714,APRACLONIDINE HYDROCHLORIDE,IOPIDINE,"Alcon Laboratories, Inc.",NDA019779
20200122,d65567f6-bb07-4b8a-a32b-d461c735ddf8,c1179269-00b5-48ea-972d-31e614e99b7e,AMPHETAMINE,Adzenys XR-ODT,"Neos Therapeutics, LP",NDA204326
20200318,d4fb7cd9-a14d-4f79-9a37-0ed532b84b36,5c4841b4-fbc0-4163-8ee1-cb28629cbfbf,PORFIMER SODIUM,Photofrin,"Pinnacle Biologics, Inc.",NDA020451
20191213,e3c39bae-648e-417e-97b9-465b71479272,7fef1089-5544-4662-8615-158a2e9df098,NAPROXEN SODIUM,Naproxen Sodium,EQUALINE (SuperValu),NDA021920
20200527,dfc7ac77-efaf-4f2a-b1a8-304a955f99e6,4d328537-b7f5-43cc-9837-c5a0c6c390f8,MINOXIDIL,Womens Rogaine Unscented,Johnson & Johnson Consumer Inc.,NDA021812
20200804,e5fd1246-c4a7-4be3-a3d3-83d82ec6cab8,e5fd1246-c4a7-4be3-a3d3-83d82ec6cab8,KETOTIFEN FUMARATE,Eye Itch Relief,Cardinal Health,NDA021996
20190924,e941b2af-f918-45b0-b589-8bc063ccf9dd,d12cc802-b538-4065-a264-f474ff3b3043,MANNITOL,Mannitol,B. Braun Medical Inc.,NDA020006
20190620,ec0e08ac-f0b3-4c6e-a940-99b139faef8f,1a8f6a42-e74f-4725-b12e-b85c2d015191,LOPERAMIDE HYDROCHLORIDE,Anti-Diarrheal,AMERISOURCE BERGEN,NDA021855
20191205,fb739e5e-531e-4a23-a08e-4a9983b0a605,98531820-a85c-4ee7-9338-2be264219afe,EPHEDRINE SULFATE,Corphedra,"Par Pharmaceutical, Inc.",NDA208943
20191209,4a69280f-db8e-4912-a454-78ca93116a0f,933a6e9b-06a6-4fca-bd28-40362cfbec90,SODIUM FLUORIDE AND TRICLOSAN,Colgate Total Daily Repair,Colgate-Palmolive Company,NDA020231
